id,type,resultTime,usedProcedure,madeBySensor,observedProperty,hasFeatureOfInterest,hasSimpleResult,hasResult_value,hasResult_unit
Observation5115,sosa:Observation,2013-11-06T18:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5116,sosa:Observation,2013-11-06T18:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.461,DEG_C
Observation5117,sosa:Observation,2013-11-06T18:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.974,PERCENT
Observation5118,sosa:Observation,2013-11-06T18:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5119,sosa:Observation,2013-11-06T19:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.246,DEG_C
Observation5120,sosa:Observation,2013-11-06T19:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.231,PERCENT
Observation5121,sosa:Observation,2013-11-06T19:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5122,sosa:Observation,2013-11-06T19:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.698,DEG_C
Observation5123,sosa:Observation,2013-11-06T19:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.619,PERCENT
Observation5124,sosa:Observation,2013-11-06T19:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5125,sosa:Observation,2013-11-06T20:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.079,DEG_C
Observation5126,sosa:Observation,2013-11-06T20:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.890,PERCENT
Observation5127,sosa:Observation,2013-11-06T20:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5128,sosa:Observation,2013-11-06T20:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.460,DEG_C
Observation5129,sosa:Observation,2013-11-06T20:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.946,PERCENT
Observation5130,sosa:Observation,2013-11-06T20:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5131,sosa:Observation,2013-11-06T21:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.722,DEG_C
Observation5132,sosa:Observation,2013-11-06T21:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.736,PERCENT
Observation5133,sosa:Observation,2013-11-06T21:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5134,sosa:Observation,2013-11-06T21:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.008,DEG_C
Observation5135,sosa:Observation,2013-11-06T21:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.064,PERCENT
Observation5136,sosa:Observation,2013-11-06T21:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5137,sosa:Observation,2013-11-06T22:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.223,DEG_C
Observation5138,sosa:Observation,2013-11-06T22:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.001,PERCENT
Observation5139,sosa:Observation,2013-11-06T22:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5140,sosa:Observation,2013-11-06T22:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.390,DEG_C
Observation5141,sosa:Observation,2013-11-06T22:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.683,PERCENT
Observation5142,sosa:Observation,2013-11-06T22:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5143,sosa:Observation,2013-11-06T23:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.581,DEG_C
Observation5144,sosa:Observation,2013-11-06T23:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.274,PERCENT
Observation5145,sosa:Observation,2013-11-06T23:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5146,sosa:Observation,2013-11-06T23:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.843,DEG_C
Observation5147,sosa:Observation,2013-11-06T23:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.342,PERCENT
Observation5148,sosa:Observation,2013-11-06T23:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5149,sosa:Observation,2013-11-07T00:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,22.011,DEG_C
Observation5150,sosa:Observation,2013-11-07T00:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.147,PERCENT
Observation5151,sosa:Observation,2013-11-07T00:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5152,sosa:Observation,2013-11-07T00:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.939,DEG_C
Observation5153,sosa:Observation,2013-11-07T00:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,52.824,PERCENT
Observation5154,sosa:Observation,2013-11-07T00:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5155,sosa:Observation,2013-11-07T01:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.032,DEG_C
Observation5156,sosa:Observation,2013-11-07T01:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.819,PERCENT
Observation5157,sosa:Observation,2013-11-07T01:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5158,sosa:Observation,2013-11-07T01:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.579,DEG_C
Observation5159,sosa:Observation,2013-11-07T01:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.375,PERCENT
Observation5160,sosa:Observation,2013-11-07T01:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5161,sosa:Observation,2013-11-07T02:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.317,DEG_C
Observation5162,sosa:Observation,2013-11-07T02:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.616,PERCENT
Observation5163,sosa:Observation,2013-11-07T02:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5164,sosa:Observation,2013-11-07T02:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.103,DEG_C
Observation5165,sosa:Observation,2013-11-07T02:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.832,PERCENT
Observation5166,sosa:Observation,2013-11-07T02:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5167,sosa:Observation,2013-11-07T03:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.888,DEG_C
Observation5168,sosa:Observation,2013-11-07T03:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.986,PERCENT
Observation5169,sosa:Observation,2013-11-07T03:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5170,sosa:Observation,2013-11-07T03:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.722,DEG_C
Observation5171,sosa:Observation,2013-11-07T03:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.085,PERCENT
Observation5172,sosa:Observation,2013-11-07T03:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5173,sosa:Observation,2013-11-07T04:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.555,DEG_C
Observation5174,sosa:Observation,2013-11-07T04:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.122,PERCENT
Observation5175,sosa:Observation,2013-11-07T04:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5176,sosa:Observation,2013-11-07T04:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.365,DEG_C
Observation5177,sosa:Observation,2013-11-07T04:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.033,PERCENT
Observation5178,sosa:Observation,2013-11-07T04:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5179,sosa:Observation,2013-11-07T05:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.246,DEG_C
Observation5180,sosa:Observation,2013-11-07T05:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.200,PERCENT
Observation5181,sosa:Observation,2013-11-07T05:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5182,sosa:Observation,2013-11-07T05:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.127,DEG_C
Observation5183,sosa:Observation,2013-11-07T05:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.213,PERCENT
Observation5184,sosa:Observation,2013-11-07T05:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5185,sosa:Observation,2013-11-07T06:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.961,DEG_C
Observation5186,sosa:Observation,2013-11-07T06:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.251,PERCENT
Observation5187,sosa:Observation,2013-11-07T06:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5188,sosa:Observation,2013-11-07T06:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.818,DEG_C
Observation5189,sosa:Observation,2013-11-07T06:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.199,PERCENT
Observation5190,sosa:Observation,2013-11-07T06:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5191,sosa:Observation,2013-11-07T07:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.699,DEG_C
Observation5192,sosa:Observation,2013-11-07T07:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.935,PERCENT
Observation5193,sosa:Observation,2013-11-07T07:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5194,sosa:Observation,2013-11-07T07:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.628,DEG_C
Observation5195,sosa:Observation,2013-11-07T07:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.863,PERCENT
Observation5196,sosa:Observation,2013-11-07T07:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5197,sosa:Observation,2013-11-07T08:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.485,DEG_C
Observation5198,sosa:Observation,2013-11-07T08:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.088,PERCENT
Observation5199,sosa:Observation,2013-11-07T08:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5200,sosa:Observation,2013-11-07T08:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.103,DEG_C
Observation5201,sosa:Observation,2013-11-07T08:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.810,PERCENT
Observation5202,sosa:Observation,2013-11-07T08:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5203,sosa:Observation,2013-11-07T09:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.698,DEG_C
Observation5204,sosa:Observation,2013-11-07T09:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.629,PERCENT
Observation5205,sosa:Observation,2013-11-07T09:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5206,sosa:Observation,2013-11-07T09:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.031,DEG_C
Observation5207,sosa:Observation,2013-11-07T09:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,52.931,PERCENT
Observation5208,sosa:Observation,2013-11-07T09:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5209,sosa:Observation,2013-11-07T10:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.293,DEG_C
Observation5210,sosa:Observation,2013-11-07T10:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.310,PERCENT
Observation5211,sosa:Observation,2013-11-07T10:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5212,sosa:Observation,2013-11-07T10:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.603,DEG_C
Observation5213,sosa:Observation,2013-11-07T10:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.376,PERCENT
Observation5214,sosa:Observation,2013-11-07T10:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5215,sosa:Observation,2013-11-07T11:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.246,DEG_C
Observation5216,sosa:Observation,2013-11-07T11:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.999,PERCENT
Observation5217,sosa:Observation,2013-11-07T11:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation5218,sosa:Observation,2013-11-07T11:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.103,DEG_C
Observation5219,sosa:Observation,2013-11-07T11:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.825,PERCENT
Observation5220,sosa:Observation,2013-11-07T11:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation5221,sosa:Observation,2013-11-07T12:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.080,DEG_C
Observation5222,sosa:Observation,2013-11-07T12:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.729,PERCENT
Observation5223,sosa:Observation,2013-11-07T12:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation5224,sosa:Observation,2013-11-07T12:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.032,DEG_C
Observation5225,sosa:Observation,2013-11-07T12:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.783,PERCENT
Observation5226,sosa:Observation,2013-11-07T12:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5227,sosa:Observation,2013-11-07T13:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.913,DEG_C
Observation5228,sosa:Observation,2013-11-07T13:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.796,PERCENT
Observation5229,sosa:Observation,2013-11-07T13:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5230,sosa:Observation,2013-11-07T13:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.842,DEG_C
Observation5231,sosa:Observation,2013-11-07T13:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.970,PERCENT
Observation5232,sosa:Observation,2013-11-07T13:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation5233,sosa:Observation,2013-11-07T14:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.842,DEG_C
Observation5234,sosa:Observation,2013-11-07T14:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.387,PERCENT
Observation5235,sosa:Observation,2013-11-07T14:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation5236,sosa:Observation,2013-11-07T14:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.127,DEG_C
Observation5237,sosa:Observation,2013-11-07T14:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.244,PERCENT
Observation5238,sosa:Observation,2013-11-07T14:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation5239,sosa:Observation,2013-11-07T15:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.222,DEG_C
Observation5240,sosa:Observation,2013-11-07T15:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.381,PERCENT
Observation5241,sosa:Observation,2013-11-07T15:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation5242,sosa:Observation,2013-11-07T15:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.341,DEG_C
Observation5243,sosa:Observation,2013-11-07T15:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,56.075,PERCENT
Observation5244,sosa:Observation,2013-11-07T15:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5245,sosa:Observation,2013-11-07T16:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.103,DEG_C
Observation5246,sosa:Observation,2013-11-07T16:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,56.653,PERCENT
Observation5247,sosa:Observation,2013-11-07T16:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5248,sosa:Observation,2013-11-07T16:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.866,DEG_C
Observation5249,sosa:Observation,2013-11-07T16:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,57.381,PERCENT
Observation5250,sosa:Observation,2013-11-07T16:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5251,sosa:Observation,2013-11-07T17:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.699,DEG_C
Observation5252,sosa:Observation,2013-11-07T17:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,57.752,PERCENT
Observation5253,sosa:Observation,2013-11-07T17:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5254,sosa:Observation,2013-11-07T17:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.628,DEG_C
Observation5255,sosa:Observation,2013-11-07T17:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,57.558,PERCENT
Observation5256,sosa:Observation,2013-11-07T17:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5257,sosa:Observation,2013-11-07T18:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.627,DEG_C
Observation5258,sosa:Observation,2013-11-07T18:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,56.240,PERCENT
Observation5259,sosa:Observation,2013-11-07T18:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5260,sosa:Observation,2013-11-07T18:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.126,DEG_C
Observation5261,sosa:Observation,2013-11-07T18:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.268,PERCENT
Observation5262,sosa:Observation,2013-11-07T18:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5263,sosa:Observation,2013-11-07T19:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.436,DEG_C
Observation5264,sosa:Observation,2013-11-07T19:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.695,PERCENT
Observation5265,sosa:Observation,2013-11-07T19:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5266,sosa:Observation,2013-11-07T19:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.770,DEG_C
Observation5267,sosa:Observation,2013-11-07T19:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.123,PERCENT
Observation5268,sosa:Observation,2013-11-07T19:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5269,sosa:Observation,2013-11-07T20:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.032,DEG_C
Observation5270,sosa:Observation,2013-11-07T20:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.539,PERCENT
Observation5271,sosa:Observation,2013-11-07T20:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5272,sosa:Observation,2013-11-07T20:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.461,DEG_C
Observation5273,sosa:Observation,2013-11-07T20:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,55.308,PERCENT
Observation5274,sosa:Observation,2013-11-07T20:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5275,sosa:Observation,2013-11-07T21:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.557,DEG_C
Observation5276,sosa:Observation,2013-11-07T21:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.422,PERCENT
Observation5277,sosa:Observation,2013-11-07T21:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5278,sosa:Observation,2013-11-07T21:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.843,DEG_C
Observation5279,sosa:Observation,2013-11-07T21:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.308,PERCENT
Observation5280,sosa:Observation,2013-11-07T21:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5281,sosa:Observation,2013-11-07T22:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.867,DEG_C
Observation5282,sosa:Observation,2013-11-07T22:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,54.094,PERCENT
Observation5283,sosa:Observation,2013-11-07T22:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5284,sosa:Observation,2013-11-07T22:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.939,DEG_C
Observation5285,sosa:Observation,2013-11-07T22:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.605,PERCENT
Observation5286,sosa:Observation,2013-11-07T22:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5287,sosa:Observation,2013-11-07T23:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,22.011,DEG_C
Observation5288,sosa:Observation,2013-11-07T23:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.771,PERCENT
Observation5289,sosa:Observation,2013-11-07T23:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5290,sosa:Observation,2013-11-07T23:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,22.058,DEG_C
Observation5291,sosa:Observation,2013-11-07T23:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.872,PERCENT
Observation5292,sosa:Observation,2013-11-07T23:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation5293,sosa:Observation,2013-11-08T00:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.963,DEG_C
Observation5294,sosa:Observation,2013-11-08T00:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,53.640,PERCENT
